"id","config_rule","chunk","metadata"
"5068163e-3f69-45c2-9039-d1eb1b4c6dd9","restricted-ssh","Config Rule: restricted-ssh

Guidance: Note: For this rule, the rule identiﬁer (INCOMING_SSH_DISABLED) and rule name (restricted-ssh) are diﬀerent. Ensure that the incomingSSH traﬃc for the security groups is accessible. The rule is COMPLIANT if the IP addresses of the incoming SSH traﬃc in the security groups are restricted (CIDR other than 0.0.0.0/0 or ::/0). Otherwise, NON_COMPLIANT.","{""guidance"": ""Note: For this rule, the rule identi\ufb01er (INCOMING_SSH_DISABLED) and rule name (restricted-ssh) are di\ufb00erent. Ensure that the incomingSSH tra\ufb03c for the security groups is accessible. The rule is COMPLIANT if the IP addresses of the incoming SSH tra\ufb03c in the security groups are restricted (CIDR other than 0.0.0.0/0 or ::/0). Otherwise, NON_COMPLIANT."", ""service"": ""unknown""}"
"411df4a7-e4a9-4d5a-a909-d0582184c752","s3-access-point-public-access-blocks","Config Rule: s3-access-point-public-access-blocks

Guidance: Ensure that Amazon S3 access points have block public access settings enabled. The rule is NON_COMPLIANT if block public access settings are not enabled for S3 access points.","{""guidance"": ""Ensure that Amazon S3 access points have block public access settings enabled. The rule is NON_COMPLIANT if block public access settings are not enabled for S3 access points."", ""service"": ""s3""}"
"9892ab57-221e-41dc-a4a4-66b3bbe00a4e","s3-account-level-public-access-blocks","Config Rule: s3-account-level-public-access-blocks

Guidance: Ensure that the required public access block settings are conﬁgured from account level. The rule is only NON_COMPLIANT when the ﬁelds set below do not match the corresponding ﬁelds in the conﬁguration item.","{""guidance"": ""Ensure that the required public access block settings are con\ufb01gured from account level. The rule is only NON_COMPLIANT when the \ufb01elds set below do not match the corresponding \ufb01elds in the con\ufb01guration item."", ""service"": ""s3""}"
"9dbe5ec2-cf2b-4e07-995d-7b85ac3db325","s3-bucket-blacklisted-actions-prohibited","Config Rule: s3-bucket-blacklisted-actions-prohibited

Guidance: Ensure that an Amazon Simple Storage Service (Amazon S3) bucket policy does not allow blocklisted bucket-level and object-level actions on resources in the bucket for principals from other AWS accounts. For example, the rule checks that the Amazon S3 bucket policy does not allow another AWS account to perform any s3:GetBucket* actions and s3:DeleteObject on any object in the bucket. The rule is NON_COMPLIANT if any blocklisted actions are allowed by the Amazon S3 bucket policy.","{""guidance"": ""Ensure that an Amazon Simple Storage Service (Amazon S3) bucket policy does not allow blocklisted bucket-level and object-level actions on resources in the bucket for principals from other AWS accounts. For example, the rule checks that the Amazon S3 bucket policy does not allow another AWS account to perform any s3:GetBucket* actions and s3:DeleteObject on any object in the bucket. The rule is NON_COMPLIANT if any blocklisted actions are allowed by the Amazon S3 bucket policy."", ""service"": ""s3""}"
"cc97e919-e01d-4eab-85be-c2a2cc301f5e","s3-bucket-default-lock-enabled","Config Rule: s3-bucket-default-lock-enabled

Guidance: Ensure that the S3 bucket has lock enabled, by default. The rule is NON_COMPLIANT if the lock is not enabled.","{""guidance"": ""Ensure that the S3 bucket has lock enabled, by default. The rule is NON_COMPLIANT if the lock is not enabled."", ""service"": ""s3""}"
"007492d7-8240-4247-87b6-3fc778ee2445","s3-bucket-mfa-delete-enabled","Config Rule: s3-bucket-mfa-delete-enabled

Guidance: Ensure that MFA Delete is enabled in the Amazon Simple Storage Service (Amazon S3) bucket versioning conﬁgura tion. The rule is NON_COMPLIANT if MFA Delete is not enabled.","{""guidance"": ""Ensure that MFA Delete is enabled in the Amazon Simple Storage Service (Amazon S3) bucket versioning con\ufb01gura tion. The rule is NON_COMPLIANT if MFA Delete is not enabled."", ""service"": ""s3""}"
"3398f3bb-b25b-46ab-ae59-26512ce46975","s3-bucket-policy-not-more-permissive","Config Rule: s3-bucket-policy-not-more-permissive

Guidance: Ensure that your Amazon Simple Storage Service (S3) bucket policies do not allow other inter- account permissions than the control Amazon S3 bucket policy that you provide.","{""guidance"": ""Ensure that your Amazon Simple Storage Service (S3) bucket policies do not allow other inter- account permissions than the control Amazon S3 bucket policy that you provide."", ""service"": ""s3""}"
"1d206fec-0fd5-4c10-b967-a91eb917aca4","s3-bucket-versioning-enabled","Config Rule: s3-bucket-versioning-enabled

Guidance: Ensure that versioning is enabled for yourS3 buckets. Optionally, the rule checks if MFA delete is enabled for your S3 buckets.","{""guidance"": ""Ensure that versioning is enabled for yourS3 buckets. Optionally, the rule checks if MFA delete is enabled for your S3 buckets."", ""service"": ""s3""}"
"1af5408c-1731-4161-a42d-7b8841b93f95","s3-resources-protected-by-backup-plan","Config Rule: s3-resources-protected-by-backup-plan

Guidance: Ensure that Amazon Simple Storage Service (Amazon S3) buckets are protected by a backup plan. The rule is NON_COMPLIANT if the Amazon S3 bucket is not covered by a backup plan.","{""guidance"": ""Ensure that Amazon Simple Storage Service (Amazon S3) buckets are protected by a backup plan. The rule is NON_COMPLIANT if the Amazon S3 bucket is not covered by a backup plan."", ""service"": ""s3""}"
"1d999aa6-a6bc-4d90-889e-a5520b80aeec","secretsmanager-scheduled-rotation-success-check","Config Rule: secretsmanager-scheduled-rotation-success-check

Guidance: Ensure that AWS Secrets Manager secrets rotated successfully according to the rotation schedule. Secrets Manager calculates the date the rotation should happen. The rule is NON_COMPLIANT if the date passes and the secret isn't rotated.","{""guidance"": ""Ensure that AWS Secrets Manager secrets rotated successfully according to the rotation schedule. Secrets Manager calculates the date the rotation should happen. The rule is NON_COMPLIANT if the date passes and the secret isn't rotated."", ""service"": ""secretsmanager""}"
"e8596756-a688-49bf-95a6-7f4c7567b56e","secretsmanager-secret-periodic-rotation","Config Rule: secretsmanager-secret-periodic-rotation

Guidance: Ensure that AWS Secrets Manager secrets have been rotated in the past speciﬁed numberof days. The rule is NON_COMPLIANT if a secret has not been rotated for more than maxDaysSinceRotati on number of days. the default value is 90 days.","{""guidance"": ""Ensure that AWS Secrets Manager secrets have been rotated in the past speci\ufb01ed numberof days. The rule is NON_COMPLIANT if a secret has not been rotated for more than maxDaysSinceRotati on number of days. the default value is 90 days."", ""service"": ""secretsmanager""}"
"bec0d6b7-b530-433f-ad18-65e0e2a06806","secretsmanager-secret-unused","Config Rule: secretsmanager-secret-unused

Guidance: Ensure that AWS Secrets Manager secrets have been accessed within a speciﬁed numberof days. The rule is NON_COMPLIANT if a secret has not been accessed in 'unusedForDays' number of days. the default value is 90 days.","{""guidance"": ""Ensure that AWS Secrets Manager secrets have been accessed within a speci\ufb01ed numberof days. The rule is NON_COMPLIANT if a secret has not been accessed in 'unusedForDays' number of days. the default value is 90 days."", ""service"": ""secretsmanager""}"
"b59ed7e0-992c-47c7-be28-a382eafabc21","security-account-information-provided","Config Rule: security-account-information-provided

Guidance: Ensure that you have provided security contact information for your AWS account contacts. The rule is NON_COMPLIANT if security contact information within the account is not provided.","{""guidance"": ""Ensure that you have provided security contact information for your AWS account contacts. The rule is NON_COMPLIANT if security contact information within the account is not provided."", ""service"": ""unknown""}"
"a3caca90-f187-4171-b2eb-88604fad2c31","service-catalog-shared-within-organization","Config Rule: service-catalog-shared-within-organization

Guidance: Ensure that AWS Service Catalog shares portfolios to an organization (a collection of AWS accounts treated asa single unit) when integration is enabled with AWS Organizat ions. The rule is NON_COMPLIANT if the `Type` value of a share is `ACCOUNT`.","{""guidance"": ""Ensure that AWS Service Catalog shares portfolios to an organization (a collection of AWS accounts treated asa single unit) when integration is enabled with AWS Organizat ions. The rule is NON_COMPLIANT if the `Type` value of a share is `ACCOUNT`."", ""service"": ""unknown""}"
"5372dcf2-c22f-4a61-8836-225eb579efa6","shield-drt-access","Config Rule: shield-drt-access

Guidance: Ensure that the Shield Response Team (SRT) can access your AWS account. The rule is NON_COMPLIANT if AWS Shield Advanced is enabled but the role for SRT access is not conﬁgured.","{""guidance"": ""Ensure that the Shield Response Team (SRT) can access your AWS account. The rule is NON_COMPLIANT if AWS Shield Advanced is enabled but the role for SRT access is not con\ufb01gured."", ""service"": ""shield""}"
"b655b0a3-e7b4-4fd9-944c-c44532a3184f","sns-topic-message-delivery-notiﬁcation-enabled","Config Rule: sns-topic-message-delivery-notiﬁcation-enabled

Guidance: Ensure that Amazon Simple Notiﬁcation Service (SNS) logging is enabled for the delivery status of notiﬁcation messages sent to a topic for the endpoints. The rule is NON_COMPLIANT if the delivery status notiﬁcation for messages is not enabled.","{""guidance"": ""Ensure that Amazon Simple Noti\ufb01cation Service (SNS) logging is enabled for the delivery status of noti\ufb01cation messages sent to a topic for the endpoints. The rule is NON_COMPLIANT if the delivery status noti\ufb01cation for messages is not enabled."", ""service"": ""sns""}"
"dbb41bc0-b56a-4f70-b90e-b15570d86adc","step-functions-state-machine-logging-enabled","Config Rule: step-functions-state-machine-logging-enabled

Guidance: Ensure that AWS Step Functions machine has logging enabled. The rule is NON_COMPLIANT if a state machine does not have logging enabled or the logging conﬁguration is not at the minimum level provided.","{""guidance"": ""Ensure that AWS Step Functions machine has logging enabled. The rule is NON_COMPLIANT if a state machine does not have logging enabled or the logging con\ufb01guration is not at the minimum level provided."", ""service"": ""stepfunctions""}"
"2aa5aaf3-f619-49dc-af39-dfcc6854910d","transfer-family-server-no-ftp","Config Rule: transfer-family-server-no-ftp

Guidance: Ensure that a server created with AWS Transfer Family does not use FTP for endpoint connection. The rule is NON_COMPLIANT if the server protocol for endpoint connection is FTP-enabled.","{""guidance"": ""Ensure that a server created with AWS Transfer Family does not use FTP for endpoint connection. The rule is NON_COMPLIANT if the server protocol for endpoint connection is FTP-enabled."", ""service"": ""awstransfer""}"
"3b6e39d5-3694-450f-a2d3-f21b4ebfdfc8","waf-classic-logging-enabled","Config Rule: waf-classic-logging-enabled

Guidance: Ensure that logging is enabled on AWS WAF classic global web access control lists (web ACLs). The rule is NON_COMPLIANT for a global web ACL, if it does not have logging enabled.","{""guidance"": ""Ensure that logging is enabled on AWS WAF classic global web access control lists (web ACLs). The rule is NON_COMPLIANT for a global web ACL, if it does not have logging enabled."", ""service"": ""waf""}"
"31199fb9-c38b-439c-96a6-1d6387864e7b","waf-global-rule-not-empty","Config Rule: waf-global-rule-not-empty

Guidance: Ensure that an AWS WAF global rule contains some conditions. The rule is NON_COMPLIANT if no conditions are present within the WAF global rule.","{""guidance"": ""Ensure that an AWS WAF global rule contains some conditions. The rule is NON_COMPLIANT if no conditions are present within the WAF global rule."", ""service"": ""waf""}"
"4e0ef1b7-c8a8-4ec5-957c-d790bbe7e2e8","waf-global-rulegroup-not-empty","Config Rule: waf-global-rulegroup-not-empty

Guidance: Ensure that an AWS WAF Classic rule group contains some rules. The rule is NON_COMPLIANT if there are no rules present within a rule group.","{""guidance"": ""Ensure that an AWS WAF Classic rule group contains some rules. The rule is NON_COMPLIANT if there are no rules present within a rule group."", ""service"": ""waf""}"
"d1b57c6c-5e8f-4bc1-a2c2-f6770a138a34","waf-global-webacl-not-empty","Config Rule: waf-global-webacl-not-empty

Guidance: Ensure that a WAF Global Web ACL contains someWAF rules or rule groups. This rule is NON_COMPLIANT if a Web ACL does not contain any WAF rule or rule group.","{""guidance"": ""Ensure that a WAF Global Web ACL contains someWAF rules or rule groups. This rule is NON_COMPLIANT if a Web ACL does not contain any WAF rule or rule group."", ""service"": ""waf""}"
"3291926e-7a2e-448b-a7bd-29a6dba4aeef","wafv2-rulegroup-logging-enabled","Config Rule: wafv2-rulegroup-logging-enabled

Guidance: Ensure that Amazon CloudWatch security metrics collection on AWS WAFv2 rule groups is enabled. The rule is NON_COMPLIANT if the 'VisibilityConﬁg.CloudWatchMetricsEnabled' ﬁeld is set to false.","{""guidance"": ""Ensure that Amazon CloudWatch security metrics collection on AWS WAFv2 rule groups is enabled. The rule is NON_COMPLIANT if the 'VisibilityCon\ufb01g.CloudWatchMetricsEnabled' \ufb01eld is set to false."", ""service"": ""wafv2""}"
"54c8d626-4cc5-4b3f-9adf-3ce5b558dd52","wafv2-rulegroup-not-empty","Config Rule: wafv2-rulegroup-not-empty

Guidance: Ensure that WAFv2 Rule Groups contain rules. The rule is NON_COMPLIANT if there are no rules in a WAFv2 Rule Group.","{""guidance"": ""Ensure that WAFv2 Rule Groups contain rules. The rule is NON_COMPLIANT if there are no rules in a WAFv2 Rule Group."", ""service"": ""wafv2""}"
"a9a8faef-c961-4f1f-b57f-b2712bcdfad9","wafv2-webacl-not-empty","Config Rule: wafv2-webacl-not-empty

Guidance: Ensure that a WAFv2Web ACL containsany WAF rules or WAF rule groups. This rule is NON_COMPLIANT if a Web ACL does not contain any WAF rules or WAF rule groups.","{""guidance"": ""Ensure that a WAFv2Web ACL containsany WAF rules or WAF rule groups. This rule is NON_COMPLIANT if a Web ACL does not contain any WAF rules or WAF rule groups."", ""service"": ""wafv2""}"
